s2orc_paper_id;mag_id;journal_id;journal_cc
14371257;2964210471;151314372;7852
119178914;2966046296;57667410;137784
4947155;2966341249;186126824;19978
204852132;2977721932;61446325;1385
152282746;2982448168;2737856571;2133
56517048;2986795381;148709879;854018
210116557;3000004779;174847851;97152
52986523;3005311743;81616010;36234
6002016;3007983209;171741597;129509
46888467;3018557125;897311980;185527
104292306;3021993375;117438558;133053
54029976;3022864194;7424199;110053
3539402;2963701847;2764899347;4989
8484494;2488055671;38448739;44405
8173935;2107854391;55826652;115525
1263;2155993098;117153874;15783
6440030;1978594833;134668137;3562302
54703591;2520493209;2764851293;3288
33968045;92630120;2475403985;50520
2328764;2129557859;97130795;176065
10132083;2092264241;73355073;16738
55142036;2344288356;2764376594;7483
9200924;2041849475;195663288;2486617
35411483;2164748500;72071028;59232
8454122;2078563005;151851439;32050
2486855;2951668629;188605413;827481
54443970;2218715897;12680414;4099
41134308;2262003532;207178839;5016394
15969444;1981444033;897311980;185527
10279614;2154398848;123144817;335965
30390382;2231848145;157748989;29864
14519181;2993736466;128250343;15860
10286648;2158366101;50368787;67709
9127684;1968847722;79175213;23802
5658037;2120610548;134668137;3562302
56392440;2049176409;154695693;98904
5954096;2382079786;165542689;26328
5819653;2964272579;62223294;141464
124836295;2471455272;196139623;317184
186206690;123170033;133490392;3199219
27725449;2098681604;205231332;1790391
81982599;2921197276;148561398;148006
2832036;1965960412;61803551;3525
16076639;2066758219;177147899;1250227
51683757;2964320691;172538041;42732
14901928;2103315535;158124317;8635
81981161;2551786928;207178839;5016394
6328591;1963578875;7429653;10637
31058283;2155746626;181633058;28119
7008665;3003565037;39612629;116787
3170052;2241236399;69196262;10686
887204;2334190183;2898447089;25000
18076438;2250223391;142627899;36722
17876998;1977162982;202381698;5618654
201136892;2033049828;62148650;249362
14519549;2070779358;111381568;84503
4995293;2094504642;2734381524;7953
16245683;2175650011;176710131;95511
1390487;1966177435;117679522;19671
5781737;1919656470;16116274;39974
17951961;1864595809;148307540;126271
3204841;2482767069;106296714;445707
11507799;1630083689;4357572;33686
9555795;1657051618;18902827;181741
67855531;1772811930;179979277;156353
154961;1859250467;130014885;41800
10623401;1886605071;41034432;23490
7034271;1969145140;1980519;6235692
211204872;1971442729;107371299;300
3266421;1973172619;142305363;303269
32910487;1973836753;151639445;27296
6001525;1978141903;175757500;160633
17097916;1771651823;2764552960;4452
17897063;1983109230;185067381;249665
28329669;1986280029;62159105;2003701
16083205;1995730284;64527569;16684
7410524;1996500474;129219326;2487
43743209;1996680903;39243548;41470
12698719;1999159227;60030702;489275
7050840;2000693340;176185422;1521
11198886;2011415040;2764848058;38478
5667086;2763184117;106296714;445707
8392970;2015743153;44585919;121801
57745885;2025335408;68787384;48582
13014379;2028130174;168707975;20786
2748426;2034432929;177543170;40468
7282183;2036594861;160107561;196221
12234431;2042301701;2642811;40148
119675954;2050289785;164906323;38242
18809970;2053473112;23260266;16509
15450394;2064348651;11296630;1800998
7024064;2068520368;128250343;15860
53214366;2078237481;127742747;437953
13621620;2078713957;57950554;39633
14396643;2094459813;167943036;100786
898183;2095259896;149131268;266090
2299289;2613712851;106296714;445707
18217018;2111681458;37707677;3546
752937;2113605651;88235189;30435
1463782;2121954553;165512578;186710
9396570;2132188703;173178594;13443
197544889;2136500741;129421594;8606
24585636;2155927216;128250343;15860
38104374;2158922831;75627377;6618
7955605;2168221952;2498033248;1033
152281;2172083107;139930977;108963
2476511;2233988666;139930977;108963
337602;2292465834;207922018;1103
17227062;2406852652;58563349;27272
59220816;2475210706;2764655254;489
30665026;2522151137;106296714;445707
16055958;2524642263;175414165;49629
17981281;2541156093;97130795;176065
3497610;2555777994;19474917;12451
6383922;2567882221;928796702;136867
3104555;2584806288;106296714;445707
54796139;2604949192;167117542;40904
34917890;2613308084;190629608;8003
5555271;2626159659;103321696;827561
55724576;2636915585;175056054;530885
540259;2765253404;159543560;17081
135457739;2790295337;93478396;237859
51724890;2883312863;89324355;74571
52890844;2892388036;67831204;88676
15053991;2902067315;181408163;5848
57573718;2904558120;2764955546;5011
1788296;2904914285;3121261024;2784247
30388449;2911798673;31777576;123492
7870446;2613628930;106296714;445707
3691367;2951401720;120977877;203400
15225853;2963031607;38448739;44405
5730409;2963111412;71199174;57927
2453810;2963115743;184147796;258602
500292;2963184864;204851967;17781
119257851;2963199880;2738357781;6764
13742183;2963254488;59670734;12036
34001945;2963575222;154637859;202031
119330096;2963622516;50372074;352989
14609827;2963646617;198157528;15374
14800106;2963680523;171741597;129509
2808815;2963690273;40006715;429539
16632840;2963721886;2764667276;1426
20139300;2964089735;172477885;38177
14180395;2964177174;928796702;136867
13743145;2964192982;115925768;92674
1645325;2996190928;2531583244;3541
202734335;3011168199;58492650;4614
285262;3013611261;187585107;1398361
204578278;3014882618;186126824;19978
51870338;3033829972;40116370;51613
53417529;2788823563;2738720830;1813
4388782;2610824362;148709879;854018
18456893;1963917106;6142729;108551
55153195;2069526165;2764790517;616
69432390;2130190613;57183551;485493
11889369;1669184674;1980519;6235692
16865933;2345741972;68581467;51671
12334828;2558125551;61604500;440889
49431274;2950663090;140556538;39152
52272359;2889702478;202381698;5618654
201666362;3014883956;114338317;3729
14760946;2584213988;106296714;445707
7483388;2964303913;199944782;1180122
12808047;2047111386;137247814;19523
2613012;2114550122;155526855;116195
102969;834199794;94044085;108578
209140424;3033958802;99352657;2111343
53401932;50841625;205231332;1790391
38559771;2142698005;2939117604;88105
14640227;2423612997;142305363;303269
43134826;2018440166;182850260;92466
6195471;1589999577;54465864;23571
6207147;1575764817;38448739;44405
5121009;1546954380;125077984;132
2087308;2467247460;60406085;57011
1541486;2106657233;133768115;106565
15545548;2962735465;115004586;106194
16590142;2783103359;207178839;5016394
3322931;1834547006;22454499;607028
214794874;2011325772;53735386;16427
12863659;2776481909;18902827;181741
52910802;2784274099;148709879;854018
5443663;2548392174;207178839;5016394
34588723;1607204066;64417657;27941
1046352;2017959340;117153874;15783
12827305;2083607601;73024538;8482
202719476;2030660396;138240904;46488
22485872;1993505669;183492911;394738
11529508;2516838428;5555990;3878084
131912176;2055257606;207178839;5016394
59420946;2108863533;169266912;24418
11538116;2061817439;90727058;276687
7740270;2115260496;78190159;81423
47336420;2108446683;44643521;122736
199405229;2102392020;168522863;4062362
127119366;2923171770;7571225;94475
201698214;2166891798;38825547;89830
16262316;2013548162;18904315;66298
15681127;249567701;112041929;17486
39610380;1486308280;42893225;30006
15447428;1512351567;156280010;192197
16735743;2589480063;106296714;445707
24065556;1592687131;193920097;242261
51630158;1774395885;5832799;70020
3954659;1795489290;89324355;74571
16354721;2787268232;106296714;445707
166048;2403203299;11189987;11882
15837792;1963716681;27332288;7196
11276744;1965522254;117679221;53909
45037586;1974784312;151550017;55787
39968240;1985049468;117438558;133053
14404875;1995387691;74141806;133082
16532314;2002881330;151639445;27296
21538609;2021567595;55826652;115525
5880429;2024305003;161492159;4219
9113389;2036386973;172351290;20195
54911395;2046792172;184147796;258602
14050954;2048691787;19392275;49691
17837139;2050219284;114739668;31150
11595463;2061499407;2764848058;38478
13995807;2063422058;128556326;100941
1666846;2064992609;117153874;15783
7130253;2074993099;78571599;82723
5854665;2093399015;54953690;247562
16695792;2103058270;33368595;69099
9846072;2109932450;21029587;44503
8470844;2111450275;33323087;833987
15671708;2115545495;195663288;2486617
8025341;2126649757;198054453;31109
13425956;2137615678;106296714;445707
3263311;2141171354;106296714;445707
15277626;2171278303;106296714;445707
14606676;2461395489;106296714;445707
56420794;2468480111;165087003;69974
18772598;2499629040;106296714;445707
12443635;2517616359;107325288;33358
12596250;2525242638;106296714;445707
39986319;2592996154;60324941;22053
17743766;2593656835;106296714;445707
54528194;2598641646;61442588;2859
52016209;2609474247;57050787;36119
14654812;2610471407;106296714;445707
1628693;2700140503;106296714;445707
5353827;2125406222;182850260;92466
41646794;2767005123;2486202937;30807
54989246;2772692336;76547946;5519
202719046;2873813786;2764971310;567
24527285;2949410905;100695177;874804
189762354;2950126332;2764431341;20073
28437042;2962711883;102439543;315038
211066288;2962730751;897311980;185527
15155960;2962744618;38448739;44405
23463651;2962954083;928796702;136867
4796205;2963017505;50372074;352989
18716049;2963031801;105928092;112487
11955563;2921965614;2764552960;4452
10291925;2475388013;11189987;11882
51918705;2963206752;128556326;100941
42848147;2963231375;141283892;17567
24126111;2963458162;201849197;187702
34199299;2963503541;104780363;22421
14198548;2963576075;2764812930;1786
21635415;2963765748;59667848;47616
19218775;2963799407;30698027;249208
10527545;2963924109;38448739;44405
146120730;2964022162;172538041;42732
1578126;2964086912;117679522;19671
13618659;2964145702;72232612;14333
8722044;2964247779;174847851;97152
14908880;2969647987;164906323;38242
51968218;2975096988;181823235;21379
198147892;2982382772;186584794;100592
19120869;3000658058;144771191;140338
211296340;3015926775;2898150413;642
210839047;3021478246;50372074;352989
6019283;2502987378;106296714;445707
104293163;2156427001;204847658;947275
6554466;2584003053;106296714;445707
21420238;1975132908;171741597;129509
68814;1503190184;181568219;918089
13647696;1995799881;39012697;40279
5305002;2127141323;13557859;4622
55884368;2996579972;26166661;27929
16790559;2603928290;61604500;440889
199453015;3025528584;150671403;215007
7102039;2043958338;125675200;2798
88524482;2911737975;148709879;854018
3465239;2266185777;202403813;169324
49310220;2809208194;42080949;425224
1755049;1894793634;14326618;170919
5374690;1996729804;98347115;312998
575416;2143103259;64486668;283132
14843833;2339263976;207178839;5016394
10131830;2804270774;133490392;3199219
10204422;2602227795;186357190;134856
764078;2028119090;172477885;38177
88509891;2541831257;122441808;227633
17487310;2313262785;81959571;54723
39500817;2166306561;3001800294;687
43177335;1496730074;102439543;315038
12324258;1830630665;36624081;1644091
5425596;1993405482;183498172;128791
52285912;2598747849;141283892;17567
14257206;1515942843;116823179;483
12768964;2129402326;59933527;152414
1244276;2478336530;141055564;122265
6734589;1998726536;191935395;85649
8139842;2047067568;50372074;352989
7636413;2043019335;136745531;19378
59694557;2800917482;207178839;5016394
14786429;2999594302;12967704;108464
5972820;1482115227;187585107;1398361
53722766;2981842568;90727058;276687
9110200;2159765103;106296714;445707
55666510;2786229269;195663288;2486617
6512185;2963045194;122441808;227633
6787174;2137683833;2764569474;2214
6232033;2133039201;10542796;276672
1510010;2559866256;8427965;32645
2849376;346723641;27728525;5451
16053733;1513497564;72366220;59035
15571577;2468934071;106296714;445707
1139639;1535651749;27455496;40381
1020700;1634518153;171172751;371095
10558488;1706897027;199944782;1180122
16322306;2524085643;106296714;445707
759274;1860603376;176303223;15874
15009594;1919988854;66221708;40443
16302289;1970844917;99781599;29830
16909353;1976521412;51360982;639997
14877145;1995285651;92819544;35111
51872539;2009422151;174105208;39288
18823482;2010215406;2764848058;38478
15547083;2015409743;1980519;6235692
16752888;2023267442;59933527;152414
1852769;2023493249;203348814;267682
6126179;2028001482;104894821;191538
205507431;215697084;2764807538;1460
6267380;2069674467;182710874;113409
11014749;2073306655;50372074;352989
88485286;2092348813;117679221;53909
14193154;2096997248;2939117604;88105
2848665;2102257784;9692511;244956
42262263;2106242007;40062587;34394
16028298;2113841318;2764848058;38478
2313604;2115884831;107325288;33358
611674;2141537014;72366220;59035
17919795;2152575098;57667410;137784
205126803;2164187839;169988927;219037
7375636;1973505219;146268463;7702
15551743;2335954934;39243548;41470
11424059;2336040639;202381698;5618654
29191516;2807401618;2475989817;1901
3328562;2429061557;200945739;2532
17425430;2474621127;106296714;445707
11542981;2494117141;91660768;785084
11264145;2496893526;153560523;246716
15321157;2528038360;103321696;827561
6127601;2536586774;58563349;27272
1775689;2540850297;118988714;383264
6775563;2554239292;118988714;383264
27250221;2557580654;140982614;25194
3265574;2583506413;106296714;445707
1484743;2594670093;106296714;445707
13317337;2751557955;18188872;374246
8437726;2759822223;176643777;21577
15895041;2764158371;33368595;69099
9711311;2806594692;106296714;445707
89746933;2949309400;78735424;167073
20852880;2962785408;161160597;21530
3053122;2962812419;177675236;99760
15203114;2962826019;205019203;1390
6707954;2962933551;137972303;2035
207070171;2962947812;897311980;185527
349928;2962989464;77200987;180434
7720412;2963052054;36980176;19799
53533557;2963118501;113611870;141732
119180021;2963279145;2502731256;3181
16117729;2963422092;60030702;489275
15033747;2963657602;141283892;17567
6592398;2963928868;118940690;116333
13009915;2964167218;2939117604;88105
17949451;2964198384;70983930;14400
61153947;2964217937;72366220;59035
12071958;2964342807;141283892;17567
21547255;2981057370;153560523;246716
12943609;2992352236;2764508772;453
90259020;2995907685;50368787;67709
17323363;2117472052;163499366;36623
3962054;3017420669;102439543;315038
53642193;3033695162;71199174;57927
4540480;2083665969;1980519;6235692
2627843;2039653858;103321696;827561
11189734;2040177272;132362803;135576
11760835;1976930551;42286584;27639
2333383;2612931328;106296714;445707
2071824;2963449361;102748110;25250
5181025;1966917573;207178839;5016394
27336380;2154483732;151851439;32050
6652825;2133943204;7291079;26677
29879862;2962994914;190787756;26462
2031732;2146370911;2939117604;88105
52799319;2038645533;82315668;6023
62944926;2007872878;104917558;150464
88497183;2921587403;63576417;42742
206812562;2117105256;94052278;356094
53111244;2160947363;22454499;607028
15827322;1571735688;7020383;45086
207075494;2743427350;183492911;394738
102486851;2765433857;65840159;158603
52908769;2895214799;51360982;639997
2727752;2116736728;50368787;67709
12078445;2119978181;26208059;351573
13660134;1996773963;185067381;249665
16745388;2972041676;190629608;8003
36122524;2048299112;18902827;181741
18819597;2196858524;102439543;315038
16965521;2044351935;81011612;113252
1905;2963571767;2939117604;88105
1976737;2042003606;113542562;402937
41045092;2795903807;194154261;158302
18980362;1625416408;98085912;1217309
9555394;1982741317;205231332;1790391
2776823;2297847722;75830442;280182
119113211;2134581361;96989847;286170
19125593;2901610304;167257428;31212
3162117;2234391669;148503350;37856
52076688;2974071289;106390105;143407
10622904;2105245442;2764945689;10144
64605207;2617718604;2765013998;3624
12075933;2950874675;6791298;6391958
7208320;2964328933;195231649;63265
189999380;2998940152;3006183880;842685
26795279;1974103699;92819544;35111
1468825;2066177854;51141438;51075
1604251;197133740;114379355;11863
37866072;599506435;61765449;47261
5905292;2792371739;106296714;445707
8420194;1505859165;58563349;27272
18745969;2583558700;106296714;445707
1209067;1533811829;110520077;54092
747989;1549348332;88345224;25556
52154621;1585374177;121026525;31197
14158977;1626209921;81616010;36234
16454172;1626292750;170977379;13406
6049168;1750839748;137348503;16591
15935504;2569624752;187991544;3705198
14037438;1985725668;149131268;266090
14766447;2739582065;121219670;1710
15333444;1989036699;176689137;20464
26338963;1989103936;196821226;148091
16588107;1999825754;123914889;7991
519014;2004414305;196139623;317184
46675986;2738558417;176643777;21577
14706652;2042277833;173695690;43751
206296229;2054516710;7291079;26677
14090351;2073729015;148906134;10637
17655737;2084301879;128556326;100941
6501217;2085373608;93478396;237859
4544548;2098551118;33323087;833987
4626285;2102906126;43867544;262114
7824055;2105814348;77200987;180434
54927544;2106650075;69338747;209074
1644773;2106903643;171172751;371095
11425108;2112861072;187585107;1398361
30043680;2124548200;90727058;276687
121327597;2133059755;80033963;19061
108371602;2134257476;141600920;17805
3526073;2157505210;148906134;10637
10842302;2505326746;106296714;445707
35226471;2167762037;172526255;32006
14792223;2172771144;96254641;15198
13528460;2211517090;74141806;133082
15813044;2223424801;186126824;19978
106406889;2035421827;181493553;33082
205031911;2289333276;78735424;167073
7083658;2293064697;205086949;498621
9787276;2337675259;164062316;12168
43894751;2345800375;2765017097;1341
7836780;2518792920;928796702;136867
15394144;2523409592;206928812;20588
57189204;2541387226;2764985231;3586
7691234;2584361761;106296714;445707
4406297;2592885510;203348814;267682
115200991;2595392941;165512578;186710
52294231;2802525818;190787756;26462
52171130;2891710764;90727058;276687
53652627;2896091138;52430896;148587
125370828;2898612352;17114410;29736
12498634;2091051510;45848134;7793
1972274;2962749582;78571599;82723
62631067;2962819167;122441808;227633
16130426;2962858725;38448739;44405
2028516;2605072095;200334879;9850
16790186;2963293051;38448739;44405
3866916;2963532142;151550017;55787
14221869;2988788833;89900327;17566
62797118;3006938679;165512578;186710
209515789;3008105217;199944782;1180122
131777775;3008864518;165473669;223494
7730943;2008784918;94499970;179240
21326912;1991150387;32993367;51273
6395162;2075846943;99347777;69028
16510793;2738749410;2764675998;156
28225719;2031120811;50372074;352989
17477442;2038216882;186584794;100592
16492604;2022051265;20631277;9175
11925848;2021514243;126427871;33162
9921296;1864605974;204847658;947275
10292470;2113090411;141020589;123536
2558013;1828885239;103321696;827561
52922959;2895491352;192705446;165153
14363134;2145610355;199944782;1180122
51999056;3006583102;65092430;30606
7195940;2121765739;2737561367;2389
9472949;2401246959;113490347;4370
14264861;2058505027;125775545;381164
10512920;2148022759;183886180;78580
38300839;2567340486;2898405271;48160
3647347;2962803663;165473669;223494
14287609;1992006416;2734435911;7777
16387982;2573906036;45693802;302956
52063102;2579519384;117411352;294159
7284176;2026609073;2486202937;30807
18744150;2131420285;207178839;5016394
14166846;1911241656;2596676198;10139
14725431;2160370593;2751751161;2996938
16264877;2131544663;118474221;139936
5830412;2990935725;195663288;2486617
35689516;2964197924;18902827;181741
119924080;3010484107;176643777;21577
9242583;2755648230;190431191;15358
59706894;2025251003;32869529;363870
6981265;1547568556;163424111;10343
42752364;2406152977;207178839;5016394
208006594;2989874656;195663288;2486617
212630396;2142112207;168522863;4062362
1683122;2044840264;165542689;26328
209460966;3025749473;24688465;435453
209202439;3004853634;2765018666;766
