s2orc_paper_id;mag_id;journal_id;journal_cc
17219262;1994458343;94052278;356094
62150291;2002488143;107133554;4758
119748863;2016955750;171172751;371095
119427538;2046253229;100695177;874804
8365527;2049866447;194691280;213461
16934938;2061743855;78376336;98141
204307306;2066097625;207372152;67451
18760802;2067235262;187585107;1398361
14629072;2074724432;171172751;371095
118550928;2079507773;102439543;315038
19016932;2081066931;38866342;297761
16796074;2081180856;106686155;59548
119271535;2089277323;68787384;48582
15648354;2092422457;122441808;227633
118514549;2103478939;195663288;2486617
18261977;2114901417;133490392;3199219
13124632;2136446611;36178057;199236
6687924;2138771867;92819544;35111
119252310;2140750679;195663288;2486617
59401301;2142633259;75771055;13610
14232227;2149879565;205231332;1790391
17522492;2149940332;205231332;1790391
13977027;2167770130;205231332;1790391
44134098;2241106468;2764968701;118
13348183;2069271447;100134864;54095
16667411;2293638137;195231649;63265
9365685;2168642461;134668137;3562302
100481744;2466950563;204809294;400981
119382637;2468262421;170199316;184509
6697397;2518375830;205292342;32378
109935149;2558452434;187585107;1398361
15804458;2604804152;185367456;118751
55660788;2790443568;1980519;6235692
119059489;2795257292;207178839;5016394
55204484;2887819719;137972303;2035
119116514;2903258145;173500210;41120
118972996;2916466423;44914516;45688
2097606;2962757274;105977992;54181
14854995;2963032141;192217950;278389
119318307;2963205950;2764510598;4854
119294928;2963209592;70695507;213713
119323380;2963242567;2898435970;7945
119150294;2963329285;2764380143;3241
16000247;2963376095;107133554;4758
16738807;2964091558;40813394;59587
20327560;2964324541;149828480;15555
119174064;2964344298;185232611;82224
202718886;2978482330;195663288;2486617
196831387;2980435400;187806540;117861
1499675;2992339044;79244937;590583
102491686;2996436409;186126824;19978
210699947;3016055108;45693802;302956
189998922;3027627309;119636414;19911
125551280;1536492184;207178839;5016394
16513519;2076229552;1980519;6235692
117780759;1983337675;207852612;19837
204401726;3009226913;120662888;316297
85539499;2279780730;64016596;819629
18201077;2069520333;80485027;116099
119392843;2903130910;133490392;3199219
119077041;1980347112;120662888;316297
123183201;2082784285;207178839;5016394
114934131;2517745185;53799065;11963
14818709;2043425083;108417319;380242
67855784;1652332515;204847658;947275
16727903;2963644293;205231332;1790391
56204619;2131860618;202958571;72036
118349234;2041085108;118704488;33031
211096830;3005657359;195663288;2486617
84838964;2055762528;100028386;15526
17892736;2767484436;63835026;111150
3757668;2710596237;2484352698;4313
44912149;2769457341;195663288;2486617
5801120;2063412162;207178839;5016394
51987373;1988174101;2764480468;792
195218580;2950550047;195663288;2486617
4900203;2989621867;75679255;39635
55195393;1532247943;205231332;1790391
118722043;3009371657;23074404;106576
174797868;2972650423;195663288;2486617
119228595;2251787923;2764664775;22954
119306005;2902291819;201897549;43746
14802037;1987570695;1980519;6235692
118369452;1644433196;173335977;182100
208291104;2989577381;195663288;2486617
53361732;2101853065;187991544;3705198
119472209;2757675773;133490392;3199219
8705986;2601673434;133490392;3199219
207185503;2910414887;2764664775;22954
1787763;2944968239;133490392;3199219
64351036;2132315454;85921003;5387
16278299;2146893751;1980519;6235692
37713519;2102533351;47388274;57028
119319613;2968287162;104894821;191538
208617302;2991727263;133490392;3199219
121408668;2033884969;207178839;5016394
120879764;1954219202;1980519;6235692
10237146;1974820785;195663288;2486617
55338120;2898531166;195663288;2486617
53322554;2159279765;152000018;1291440
39981396;2119939422;204847658;947275
117755330;2040455082;187585107;1398361
11075296;2118285200;202381698;5618654
579615;2131691384;98085912;1217309
119344930;2952708359;195663288;2486617
14901134;1996642041;62159105;2003701
119122791;2760542160;133490392;3199219
16757407;2041700395;195663288;2486617
119465867;2899141133;195663288;2486617
207315056;2582813716;138031900;7127
4670292;2779962782;45693802;302956
66213897;1520128525;44567922;1421286
118614031;1548347309;207178839;5016394
