s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
119254447;2046650874;2015;1;5;6;267423;44;11;1;44;11;14
3108250;2049267450;2016;6;99;41;927315;128;12;6;341;23;18
119243287;2057427619;2011;1;5;33;8072;63;12;1;63;12;6
15323108;337666875;1991;1;2;0;14557;97;17;1;97;17;5
11991216;2061379994;2001;1;3;30;74693;169;41;1;169;41;13
55466325;2065200564;2013;3;20;10;38387;2;1;3;2;1;8
6554951;2069588275;2012;3;15;18;16339;149;40;3;506;79;3
9136674;2073551628;2000;1;3;7;39714;74;15;1;74;15;11
119213137;2081098694;2013;4;67;193;49267;9;5;4;12;8;13
118095702;2092740743;2012;6;9;99;2533540;143;28;6;376;58;11
3186392;2101018443;2010;16;89;89;2533540;274;59;9;222;60;11
15331102;2101040199;2001;4;0;14;133885;187;22;4;32;6;8
5646824;2102209736;2011;2;263;61;26886;1026;110;2;295;39;10
120746694;2103944889;2012;1;3;44;93501;12;2;1;12;2;10
14012865;2104002620;2008;3;33;55;9904;4;1;3;330;62;8
119330056;2113518045;2008;1;17;38;158576;38;11;1;38;11;8
118488059;2116285186;2014;19;97;59;199756;265;64;9;297;75;16
18015011;2116975785;2003;2;23;8;2533540;101;24;2;363;50;11
85523818;2118150712;2015;3;3;36;506562;4;1;3;24;6;5
2855703;2120590171;2004;8;1289;76;199756;269;99;8;2;1;17
125311345;2123615816;2014;3;9;30;109234;32;9;3;133;25;11
53553304;2123722232;2014;2;11;43;1962;21;4;2;17;3;12
55234775;2131902909;2007;4;27;33;67402;9;4;4;55;26;12
55234775;2599646263;2006;4;1;27;37403;9;4;4;55;26;12
13311408;2142315234;2015;2;68;56;48110;80;24;2;52;20;7
53552155;2143916380;2013;2;23;26;5383;13;7;2;269;74;8
13955465;2145232413;2000;3;13;32;23547;324;79;3;6;3;7
16551457;2146421253;1998;1;0;0;5991;2;1;1;2;1;4
9647719;2154110359;1998;8;3;0;189985;6;2;8;40;13;14
8080220;2171467223;2012;3;98;41;4739;177;22;3;656;69;13
98357983;2204945328;2016;6;4;21;596602;11;3;6;316;40;8
118529163;2276375124;2016;5;0;28;30812;16;4;5;176;28;11
4029562;1988275944;2014;3;9;67;296449;101;16;3;1213;117;17
