s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
16144451;1915854659;2001;3;531;0;10853;50;22;3;58;24;13
55647822;1961421226;2011;2;2;22;97237;105;14;2;32;3;6
11919590;2009450152;2008;2;76;14;267654;112;20;2;47;12;10
2785898;2020289639;2005;1;22;30;37360;27;4;1;27;4;14
20941896;2099562565;2003;1;53;16;583;366;22;1;366;22;11
13946913;2103776941;2016;3;85;46;1183;136;48;3;7;2;11
3826685;2117829889;2010;3;13;60;18261;377;56;3;306;37;5
13856723;2125970919;2008;2;7;13;30307;159;23;2;89;8;15
34956891;2127776922;2014;2;3;10;168997;10;1;2;984;73;6
15753020;2133892462;2012;1;25;31;20419;38;5;1;38;5;9
145793604;2134670885;2014;2;0;38;307108;65;7;2;35;6;7
153516892;2168290037;2007;2;64;21;426574;189;31;2;94;21;7
6749893;2016163407;2013;2;107;34;13583;127;12;2;101;13;8
14122427;2159411867;2009;2;18;30;9811;13;4;2;74;13;9
56252371;2549784690;2018;4;2;7;257552;19;6;4;402;25;6
53516512;2059615831;2015;3;99;82;94124;170;29;3;198;38;11
11582093;2586421851;2020;2;0;17;324727;2;0;2;84;11;11
7871529;2594647311;2012;3;23;15;49055;44;7;3;162;30;10
85529881;2888395661;2019;2;2;0;93501;78;13;2;46;8;7
13742186;2964178504;2019;5;3;0;39700;207;32;5;203;36;6
158570398;2963943374;2018;3;2;24;416;3;1;3;97;11;13
14121478;2160668051;2007;3;3;44;120761;103;19;3;446;53;9
12246650;2082171703;2012;9;51;50;121690;69;22;9;235;64;14
96446464;2001050334;2000;2;51;22;324727;198;38;2;261;39;13
152809737;2588635335;2017;5;19;96;21734;13;6;5;15;9;13
14197704;1999221641;2015;8;20;27;228370;11;4;8;81;18;11
8696236;2108365287;2006;2;1046;20;21994;248;38;2;71;19;8
207227951;2157635163;2013;3;135;102;13263;64;11;3;6;6;13
55845224;2128617713;2002;5;10;13;19501;16;6;5;2;1;19
2599432;2080236563;2012;3;509;51;76022;60;22;3;272;75;9
154054600;2314484662;2002;1;2;0;43678;47;11;1;47;11;19
156004021;2232520988;2016;1;7;28;127458;195;22;1;195;22;15
59066168;2124993944;2015;3;16;62;6389;81;17;3;586;79;11
14167970;2905528201;2018;3;18;58;44566;20;12;3;33;14;16
53381662;2056630140;2011;2;69;52;41786;82;21;2;13;5;9
31118016;1551301674;2012;3;28;59;2533540;80;12;3;351;57;10
3263366;1724841571;2011;2;15;11;12856;298;16;2;4;2;9
3590282;1845355770;2018;3;12;48;202926;85;9;3;106;19;8
18781156;1861340261;2010;4;32;44;199756;174;36;4;213;59;7
113402185;1985619136;2013;2;73;32;5053;131;21;2;834;48;13
16731228;2015134771;2008;1;10;13;12856;298;16;1;298;16;5
144852402;2040465286;2010;3;6;14;95378;105;12;3;67;11;6
14237151;2051931130;2012;1;115;26;168997;60;15;1;60;15;10
109947;2070937106;2010;3;30;28;178993;49;13;3;6;5;7
15411119;2097417531;2010;4;549;32;95850;15;6;4;457;58;8
3258580;2109883094;2009;2;83;36;6140;175;46;2;969;161;7
9867719;2114312998;2015;2;10;48;887;392;89;2;32;11;4
14621421;2115063875;2012;1;14;18;45834;47;7;1;47;7;7
18690648;2126605032;2012;3;14;31;77361;109;10;3;30;5;11
10363090;2135427570;2008;1;233;160;5324;139;26;1;139;26;13
15934824;2145010983;2003;1;302;24;324727;161;65;1;161;65;8
55705288;2145372340;2010;3;123;67;41786;156;25;3;320;66;10
16224246;2146870819;2006;2;412;18;33527;39;11;2;130;22;8
16629335;2150903868;2017;3;2;27;1391;608;131;3;66;4;8
41207780;2169019356;2011;3;7;10;49690;514;51;3;136;24;11
154028879;2593222208;2019;3;10;40;192160;65;14;3;5;3;8
53399364;2962954463;2018;2;25;0;161871;18;7;2;71;18;6
88512915;2963224884;2014;2;16;17;65014;54;10;2;100;14;14
158292674;2963786320;2020;3;13;34;12856;51;9;3;62;9;10
10286628;2964053380;2017;3;0;18;4945;273;27;3;42;9;12
14869723;2094243098;2013;2;0;35;18237;85;9;2;185;14;5
53466912;2140341613;1998;1;10;41;15145;151;11;1;151;11;15
73593601;2793198292;2019;3;3;88;93501;53;9;3;101;12;11
152429298;854284732;2015;2;3;29;18673;132;15;2;309;14;15
53997945;1503416121;2015;5;10;63;30238;23;7;5;18;3;20
145041072;2097262533;2006;3;23;31;2533540;4;3;3;54;15;12
53571540;2977416767;2019;4;0;8;283488;4;0;4;192;15;11
53354638;2061651940;2008;3;2;18;32786;105;14;3;32;3;13
10099202;2140695728;2001;2;28;25;78589;192;26;2;1;1;16
17272100;2535155561;2017;2;34;48;51982;284;33;2;36;9;10
34394632;1691171417;2004;5;127;31;61959;33;11;5;65;21;11
158553706;2907232026;2018;2;14;25;12525;3;2;2;15;5;9
5827833;2141365291;2005;2;1;10;5719;33;9;2;236;35;20
9877888;2153537098;2009;11;304;20;73737;205;20;9;1;1;17
16253132;2964020363;2019;1;1;31;152788;55;17;1;55;17;7
153658934;2003270794;1980;1;298;7;167669;85;18;1;85;18;11
62807257;2746070685;2017;2;17;26;56636;26;5;2;54;11;11
153903688;3000510368;2020;3;5;23;428434;1;1;3;94;10;17
13824084;2964139766;2018;2;1;23;215172;3;1;2;38;5;14
126122677;2196688449;2018;4;56;48;64630;432;72;4;63;10;14
56420194;1990864754;1998;3;55;16;20528;392;89;3;80;30;5
10347732;2050457807;2007;2;60;28;645;135;20;2;82;14;6
50494027;2146541560;2010;3;71;27;6992;9;5;3;306;43;14
17096137;1629664148;1999;3;2;0;47190;1008;96;3;345;53;7
59452403;14172432;2004;1;22;9;42472;156;26;1;156;26;10
40923475;1986340129;2014;3;7;38;258440;104;15;3;205;65;14
53982345;1996101927;2002;1;10;7;324727;63;9;1;63;9;8
54220395;2007734263;2011;1;5;29;258440;66;8;1;66;8;6
7510006;2014705760;2000;1;155;40;133885;241;47;1;241;47;9
67868751;2032188820;2002;2;10;4;33680;40;6;2;76;11;9
54790150;2085464983;2010;2;23;17;538829;81;15;2;29;4;11
3021640;2101950806;2011;4;250;142;2440;220;27;4;143;18;6
54225100;2125155371;2015;3;94;27;7392;232;54;3;265;57;13
152901348;2136581117;2006;1;67;32;46066;67;14;1;67;14;11
154963124;2147000274;2012;3;21;27;1780;4;2;3;142;22;16
42909997;2155052778;2008;3;882;50;433;163;38;3;269;108;17
154915277;2155511438;2014;2;6;45;45834;310;37;2;32;5;6
38781189;2163225013;2011;2;10;60;86895;20;7;2;166;28;8
39968707;2169932130;2007;1;11;28;28974;60;12;1;60;12;13
54006794;2170409678;2014;2;15;42;3940;109;38;2;46;15;11
12764697;2229021583;2005;1;14;16;45834;366;22;1;366;22;9
30700317;2303016201;2016;2;3;31;101430;10;2;2;39;4;11
56159320;2528462314;2017;5;22;139;2533540;81;22;5;850;117;12
59157193;2648787920;2017;2;10;44;291673;125;29;2;20;5;6
195317063;2950708169;2019;2;33;69;15621;5;2;2;115;16;7
190138350;2998715454;2019;7;7;67;927315;31;4;7;192;18;15
157262379;1988110777;2006;7;565;117;53789;299;91;7;42;31;19
135268424;1873806396;2010;1;20;26;2533540;158;25;1;158;25;11
132677293;2503689471;2016;6;0;0;93385;18;8;6;138;32;33
54977895;2527681541;2017;2;0;28;164776;1;0;2;1;0;7
17106065;2084466028;2006;2;128;35;82425;2;2;2;119;36;10
16728252;2112120113;2008;1;2;0;531;1;1;1;1;1;7
55887927;1975334008;2010;2;62;6;855174;1;1;2;1;1;12
157083479;2127395384;2002;6;28;17;20378;96;22;6;282;43;8
22485599;2104396063;2014;3;211;133;332503;39;10;3;102;27;10
36982199;2142448260;2009;2;63;22;101430;11;5;2;317;50;10
154651931;2079347989;2013;3;20;30;252755;7;2;3;77;11;13
14600921;2172270257;2013;1;14;36;258440;53;21;1;53;21;12
54028438;2250013815;2015;1;2;63;97237;47;7;1;47;7;11
59017778;181558325;2002;1;106;1;144006;81;14;1;81;14;13
55273940;2041124713;2012;2;189;159;22736;170;33;2;728;103;17
158155175;2015792683;2011;4;13;31;2533540;94;16;4;98;22;16
16360499;1980179185;2002;3;5;25;135659;7;3;3;219;27;8
6795357;2009164383;2013;2;109;35;97237;7;7;2;99;29;10
13833969;2011101371;2013;2;4;16;98016;32;10;2;120;23;4
53955208;2012603810;2010;3;5;16;88947;185;10;3;22;2;5
46711283;2085312829;2014;3;143;24;242843;606;63;3;35;10;18
154901747;2088927315;2013;3;6;37;1649;17;5;3;174;15;13
2154467;2097884750;2006;2;12;15;10478;24;8;2;101;22;10
159448113;2101722172;2011;5;106;36;110105;50;18;5;376;55;17
3575594;2106090385;2014;1;0;20;20148;14;3;1;14;3;10
18535204;2129726380;2004;1;95;50;199961;126;26;1;126;26;12
15331271;2124842410;2004;1;67;23;55181;142;25;1;142;25;23
85554029;2270603031;2010;4;1;0;71018;124;18;4;131;24;14
55758250;2130523871;2005;2;25;16;307108;40;19;2;16;9;19
13875804;2134517167;2016;2;16;22;153329;118;18;2;138;21;6
54833824;2144407690;2017;2;1;26;45834;9;2;2;11;2;9
43318156;2149193156;2003;1;184;20;98463;476;32;1;476;32;11
37381801;2160494525;2012;3;19;26;305505;4;2;3;131;15;7
10431256;2165383447;2012;2;4;14;4810;50;6;2;213;30;5
6291824;2243242763;2007;2;9;7;35964;57;6;2;348;57;13
59931655;2258786274;2019;3;3;0;252755;54;3;3;76;9;19
156830007;2962733500;2017;4;0;12;46754;48;7;4;18;3;8
25113036;2962780129;2010;2;47;18;165781;154;24;2;148;21;8
159412030;3000727106;2020;11;1;164;426574;7;2;9;212;61;14
53330462;2569439803;2001;2;199;47;32770;222;46;2;466;69;4
34501789;2034788837;2014;5;102;48;253896;95;19;5;117;21;12
55547752;2792395533;2019;1;1;16;30416;177;20;1;177;20;6
12667480;2108492219;2014;2;0;39;332503;13;5;2;1;0;9
10927643;2588020440;2007;1;13;38;29421;1;1;1;1;1;8
4901325;2105262465;2012;2;6;31;41915;257;23;2;178;21;18
55696141;2001971681;2009;1;0;0;580748;1;0;1;1;0;14
53348989;2563297434;2016;4;0;43;93501;222;22;4;2;0;14
55252793;1495757909;2010;3;10;45;16621;462;73;3;79;27;8
201058514;2592484414;2006;1;12;29;282;5;5;1;5;5;10
53547649;2072457112;2012;1;29;109;132453;64;21;1;64;21;12
53602553;2897931645;2019;3;2;24;140078;65;16;3;1;1;8
51895999;2565171472;2018;2;11;68;94124;134;26;2;33;6;19
32132890;2114913053;2012;2;16;31;120543;36;11;2;3;2;12
38387325;2116333100;2011;2;15;4;2533540;37;6;2;11;3;15
51774988;2964184881;2005;1;4;12;382015;1;1;1;1;1;16
85528853;2908342113;2019;4;10;22;61974;226;62;4;249;42;3
42960677;1968537933;2009;2;216;24;19924;103;15;2;90;23;7
125562138;2005204582;1994;1;517;11;88607;460;92;1;460;92;8
54591164;2023236143;2012;3;80;31;69080;2;2;3;130;19;14
34722058;2050077199;2014;1;0;29;45834;22;4;1;22;4;15
14991570;2068035847;2007;1;54;50;3821;4;2;1;4;2;9
13582259;2083987117;2007;2;264;33;97237;489;57;2;71;9;14
3168523;2094418030;2004;1;73;38;16784;146;23;1;146;23;8
10523329;2099497506;2010;2;252;34;28767;82;18;2;131;28;7
2553831;2110689514;2016;3;5;13;22242;20;5;3;222;49;14
154604208;2111286724;2016;4;848;71;55409;99;43;4;161;65;5
53492910;2129258502;2006;2;7;6;13489;59;7;2;29;4;4
55473693;2162211815;2012;3;243;43;16490;114;45;3;288;61;9
27423162;2163261713;2015;2;7;55;93501;9;5;2;175;51;5
30451662;1666191568;2011;1;0;0;13496;204;18;1;204;18;6
7435342;2162232730;1997;1;7;18;15090;52;7;1;52;7;10
115131860;2400062504;2018;3;8;53;168997;520;84;3;14;4;12
36915199;2428461427;2018;2;15;0;3268;84;11;2;24;6;8
158985084;2508704000;2016;1;10;34;9659;39;8;1;39;8;8
73578868;2962982010;2020;5;6;33;704502;177;22;5;9;3;10
58893813;2963605201;2019;5;6;35;273451;139;21;5;12;4;21
33218424;2964202834;2012;1;0;30;33458;79;19;1;79;19;9
13901118;2225103591;2005;3;543;44;43118;201;51;3;272;75;12
54857972;2160707983;2010;2;192;37;97237;78;14;2;91;14;8
55716189;2041282746;2011;2;138;23;117797;85;11;2;90;8;20
53462245;2076079330;2012;3;138;22;3008;204;18;3;60;12;11
55403035;2082709753;1997;1;21;25;199756;204;64;1;204;64;8
2236591;2089467178;2003;2;11;32;20105;39;14;2;152;33;13
